source_route,target_route,facility_overlap,od_overlap,minimum_facility_distance_km,airport_compatible,same_base_airport,target_residual_sum,target_residual_min,residual_seat_complementarity,land_reassignment_compatible,shuttle_interaction
74,92,0,0,118.0,True,False,16,0,16,True,False
74,93,0,0,97.0,True,False,19,0,19,True,False
74,94,0,0,96.0,True,False,2,0,2,True,False
75,0,0,0,80.0,True,False,10,0,10,True,False
75,1,0,0,39.0,True,True,0,0,0,True,False
75,2,0,0,75.0,True,False,0,0,0,True,False
75,3,0,0,75.0,True,False,0,0,0,True,False
75,4,0,0,66.0,True,False,0,0,0,True,False
75,5,0,0,221.0,True,False,0,0,0,True,False
75,6,0,0,67.0,True,False,0,0,0,True,False
75,7,0,0,171.0,True,False,0,0,0,True,False
75,8,0,0,171.0,True,True,4,0,4,True,False
75,9,0,0,233.0,True,False,0,0,0,True,False
75,10,0,0,233.0,True,False,12,0,12,True,False
75,11,0,0,105.0,True,False,13,0,13,True,False
75,12,0,0,89.0,True,False,17,0,17,True,False
75,13,0,0,144.0,True,False,4,0,4,True,False
75,14,0,0,208.0,True,False,4,0,4,True,False
75,15,0,0,25.0,True,True,0,0,0,True,False
75,16,0,0,233.0,True,False,6,0,6,True,False
75,17,0,0,248.0,True,False,10,0,10,True,False
75,18,0,0,221.0,True,False,20,0,20,True,False
75,19,0,0,248.0,True,False,0,0,0,True,False
75,20,0,0,221.0,True,False,22,0,22,True,False
75,21,0,0,115.0,True,False,12,0,12,True,False
75,22,0,0,45.0,True,False,6,0,6,True,False
75,23,0,0,213.0,True,False,2,0,2,True,False
75,24,0,0,257.0,True,False,4,0,4,True,False
75,25,0,0,141.0,True,False,8,4,8,True,False
75,26,0,0,80.0,True,False,1,0,1,True,False
75,27,0,0,144.0,True,False,4,0,4,True,False
75,28,0,0,33.0,True,False,2,0,2,True,False
75,29,0,0,166.0,True,False,10,5,10,True,False
75,30,0,0,213.0,True,False,3,0,3,True,False
75,31,0,0,166.0,True,False,9,0,9,True,False
75,32,0,0,33.0,True,False,0,0,0,True,False
75,33,0,0,67.0,True,False,2,0,2,True,False
75,34,0,0,24.0,True,False,0,0,0,True,False
75,35,0,0,96.0,True,False,1,0,1,True,False
75,36,0,0,89.0,True,False,8,1,8,True,False
75,37,1,1,0.0,True,True,20,0,20,True,True
75,38,0,0,71.0,True,False,3,1,3,True,False
75,39,0,0,71.0,True,True,1,0,1,True,False
75,40,0,0,39.0,True,False,12,0,12,True,False
75,41,0,0,17.0,True,False,6,0,6,True,False
75,42,0,0,92.0,True,False,8,0,8,True,False
75,43,0,0,80.0,True,False,0,0,0,True,False
75,44,0,0,66.0,True,False,4,0,4,True,False
75,45,0,0,66.0,True,True,11,0,11,True,False
75,46,1,1,0.0,True,False,11,0,11,True,True
75,47,0,0,67.0,True,False,6,0,6,True,False
75,48,0,0,67.0,True,False,2,0,2,True,False
75,49,0,0,45.0,True,False,24,0,24,True,False
75,50,0,0,45.0,True,False,21,0,21,True,False
75,51,0,0,45.0,True,False,16,0,16,True,False
75,52,0,0,227.0,True,False,2,0,2,True,False
75,53,0,0,92.0,True,False,0,0,0,True,False
75,54,0,0,124.0,True,False,7,1,7,True,False
75,55,0,0,106.0,True,False,13,0,13,True,False
75,56,0,0,136.0,True,False,6,0,6,True,False
75,57,0,0,110.0,True,False,1,0,1,True,False
75,58,0,0,136.0,True,False,10,0,10,True,False
75,59,0,0,97.0,True,True,0,0,0,True,False
75,60,0,0,66.0,True,True,25,0,25,True,False
75,61,0,0,96.0,True,False,11,1,11,True,False
75,62,0,0,120.0,True,False,14,2,14,True,False
75,63,0,0,124.0,True,False,5,0,5,True,False
75,64,0,0,89.0,True,False,0,0,0,True,False
75,65,0,0,163.0,True,False,21,2,21,True,False
75,66,0,0,136.0,True,False,13,0,13,True,False
75,67,0,0,163.0,True,False,0,0,0,True,False
75,68,0,0,188.0,True,False,14,0,14,True,False
75,69,1,2,0.0,True,False,0,0,0,True,True
75,70,0,0,17.0,True,False,9,0,9,True,False
75,71,0,0,17.0,True,False,0,0,0,True,False
75,72,1,1,0.0,True,True,0,0,0,True,True
75,73,1,1,0.0,True,False,6,1,6,True,True
75,74,1,0,0.0,True,False,34,0,34,True,True
75,76,0,0,34.0,True,True,16,0,16,True,False
75,77,1,0,0.0,True,False,15,0,15,True,True
75,78,0,0,17.0,True,True,11,0,11,True,False
75,79,1,1,0.0,True,True,19,0,19,True,True
75,80,1,1,0.0,True,False,0,0,0,True,False
75,81,2,1,0.0,True,True,14,0,14,True,False
75,82,3,1,0.0,True,True,9,0,9,True,True
75,83,1,0,0.0,True,True,5,0,5,True,False
75,84,0,0,25.0,True,True,12,0,12,True,False
75,85,1,0,0.0,True,True,17,0,17,True,False
75,86,2,0,0.0,True,True,11,0,11,True,True
75,87,0,0,105.0,True,False,9,1,9,True,False
75,88,0,0,105.0,True,False,5,0,5,True,False
75,89,0,0,105.0,True,False,7,0,7,True,False
75,90,0,0,89.0,True,False,1,0,1,True,False
75,91,0,0,97.0,True,False,4,0,4,True,False
75,92,0,0,97.0,True,True,16,0,16,True,False
75,93,0,0,80.0,True,False,19,0,19,True,False
75,94,0,0,75.0,True,True,2,0,2,True,False
76,0,0,0,47.0,True,False,10,0,10,True,False
76,1,1,2,0.0,True,True,0,0,0,True,False
76,2,0,0,42.0,True,False,0,0,0,True,False
76,3,0,0,42.0,True,False,0,0,0,True,False
76,4,0,0,30.0,True,False,0,0,0,True,False
76,5,0,0,187.0,True,False,0,0,0,True,False
76,6,0,0,163.0,True,False,0,0,0,True,False
76,7,0,0,137.0,True,False,0,0,0,True,False
76,8,0,0,137.0,True,True,4,0,4,True,False
76,9,0,0,200.0,True,False,0,0,0,True,False
76,10,0,0,200.0,True,False,12,0,12,True,False
76,11,0,0,74.0,True,False,13,0,13,True,False
76,12,0,0,50.0,True,False,17,0,17,True,False
76,13,0,0,111.0,True,False,4,0,4,True,False
76,14,0,0,175.0,True,False,4,0,4,True,False
76,15,0,0,87.0,True,True,0,0,0,True,False
76,16,0,0,200.0,True,False,6,0,6,True,False
76,17,0,0,214.0,True,False,10,0,10,True,False
76,18,0,0,187.0,True,False,20,0,20,True,False
76,19,0,0,214.0,True,False,0,0,0,True,False
76,20,0,0,187.0,True,False,22,0,22,True,False
76,21,0,0,211.0,True,False,12,0,12,True,False
76,22,0,0,134.0,True,False,6,0,6,True,False
76,23,0,0,180.0,True,False,2,0,2,True,False
76,24,0,0,223.0,True,False,4,0,4,True,False
76,25,0,0,109.0,True,False,8,4,8,True,False
76,26,0,0,40.0,True,False,1,0,1,True,False
76,27,0,0,111.0,True,False,4,0,4,True,False
76,28,0,0,130.0,True,False,2,0,2,True,False
76,29,0,0,133.0,True,False,10,5,10,True,False
76,30,0,0,180.0,True,False,3,0,3,True,False
76,31,0,0,133.0,True,False,9,0,9,True,False
76,32,0,0,130.0,True,False,0,0,0,True,False
76,33,0,0,163.0,True,False,2,0,2,True,False
76,34,0,0,16.0,True,False,0,0,0,True,False
76,35,0,0,62.0,True,False,1,0,1,True,False
76,36,0,0,50.0,True,False,8,1,8,True,False
76,37,0,0,16.0,True,True,20,0,20,True,False
76,38,0,0,38.0,True,False,3,1,3,True,False
76,39,0,0,38.0,True,True,1,0,1,True,False
76,40,1,0,0.0,True,False,12,0,12,True,False
76,41,1,1,0.0,True,False,6,0,6,True,True
76,42,0,0,187.0,True,False,8,0,8,True,False
76,43,0,0,47.0,True,False,0,0,0,True,False
76,44,0,0,30.0,True,False,4,0,4,True,False
76,45,0,0,30.0,True,True,11,0,11,True,False
76,46,0,0,96.0,True,False,11,0,11,True,False
76,47,0,0,163.0,True,False,6,0,6,True,False
76,48,0,0,163.0,True,False,2,0,2,True,False
76,49,0,0,134.0,True,False,24,0,24,True,False
76,50,0,0,134.0,True,False,21,0,21,True,False
76,51,0,0,134.0,True,False,16,0,16,True,False
76,52,0,0,322.0,True,False,2,0,2,True,False
76,53,0,0,187.0,True,False,0,0,0,True,False
76,54,0,0,89.0,True,False,7,1,7,True,False
76,55,0,0,73.0,True,False,13,0,13,True,False
76,56,0,0,232.0,True,False,6,0,6,True,False
76,57,0,0,205.0,True,False,1,0,1,True,False
76,58,0,0,232.0,True,False,10,0,10,True,False
76,59,0,0,62.0,True,True,0,0,0,True,False
76,60,0,0,30.0,True,True,25,0,25,True,False
76,61,0,0,62.0,True,False,11,1,11,True,False
76,62,0,0,87.0,True,False,14,2,14,True,False
76,63,0,0,89.0,True,False,5,0,5,True,False
76,64,0,0,50.0,True,False,0,0,0,True,False
76,65,0,0,259.0,True,False,21,2,21,True,False
76,66,0,0,232.0,True,False,13,0,13,True,False
76,67,0,0,259.0,True,False,0,0,0,True,False
76,68,0,0,283.0,True,False,14,0,14,True,False
76,69,0,0,97.0,True,False,0,0,0,True,False
76,70,0,0,112.0,True,False,9,0,9,True,False
76,71,0,0,32.0,True,False,0,0,0,True,False
76,72,0,0,56.0,True,True,0,0,0,True,False
76,73,0,0,56.0,True,False,6,1,6,True,False
76,74,0,0,56.0,True,False,34,0,32,True,False
76,75,0,0,34.0,True,True,9,0,9,True,False
76,77,1,0,0.0,True,False,15,0,15,True,True
76,78,2,0,0.0,True,True,11,0,11,True,True
76,79,0,0,32.0,True,True,19,0,19,True,False
76,80,0,0,34.0,True,False,0,0,0,True,False
76,81,0,0,34.0,True,True,14,0,14,True,False
76,82,0,0,75.0,True,True,9,0,9,True,False
76,83,0,0,75.0,True,True,5,0,5,True,False
76,84,0,0,87.0,True,True,12,0,12,True,False
76,85,0,0,75.0,True,True,17,0,17,True,False
76,86,0,0,34.0,True,True,11,0,11,True,False
76,87,0,0,74.0,True,False,9,1,9,True,False
76,88,0,0,74.0,True,False,5,0,5,True,False
76,89,0,0,74.0,True,False,7,0,7,True,False
76,90,0,0,50.0,True,False,1,0,1,True,False
76,91,0,0,62.0,True,False,4,0,4,True,False
76,92,0,0,62.0,True,True,16,0,16,True,False
76,93,0,0,40.0,True,False,19,0,19,True,False
76,94,0,0,40.0,True,True,2,0,2,True,False
77,0,0,0,47.0,True,True,10,0,10,True,False
77,1,0,0,20.0,True,False,0,0,0,True,False
77,2,0,0,42.0,True,True,0,0,0,True,False
77,3,0,0,42.0,True,True,0,0,0,True,False
77,4,0,0,34.0,True,True,0,0,0,True,False
77,5,0,0,187.0,True,True,0,0,0,True,False
77,6,0,0,129.0,True,False,0,0,0,True,False
77,7,0,0,137.0,True,True,0,0,0,True,False
77,8,0,0,137.0,True,False,4,0,4,True,False
77,9,0,0,200.0,True,True,0,0,0,True,False
77,10,0,0,200.0,True,True,12,0,12,True,False
77,11,0,0,74.0,True,True,13,0,13,True,False
77,12,0,0,59.0,True,True,17,0,17,True,False
77,13,0,0,111.0,True,True,4,0,4,True,False
77,14,0,0,175.0,True,True,4,0,4,True,False
77,15,0,0,60.0,True,False,0,0,0,True,False
77,16,0,0,200.0,True,True,6,0,6,True,False
77,17,0,0,214.0,True,True,10,0,10,True,False
77,18,0,0,187.0,True,True,20,0,20,True,False
77,19,0,0,214.0,True,True,0,0,0,True,False
77,20,0,0,187.0,True,True,22,0,22,True,False
77,21,0,0,179.0,True,False,12,0,12,True,False
77,22,0,0,102.0,True,False,6,0,6,True,False
77,23,0,0,180.0,True,True,2,0,2,True,False
77,24,0,0,223.0,True,True,4,0,4,True,False
77,25,0,0,109.0,True,True,8,4,8,True,False
77,26,0,0,53.0,True,True,1,0,1,True,False
77,27,0,0,111.0,True,True,4,0,4,True,False
77,28,0,0,97.0,True,False,2,0,2,True,False
77,29,0,0,133.0,True,True,10,5,10,True,False
77,30,0,0,180.0,True,True,3,0,3,True,False
77,31,0,0,133.0,True,True,9,0,9,True,False
77,32,0,0,97.0,True,False,0,0,0,True,False
77,33,0,0,129.0,True,False,2,0,2,True,False
77,34,0,0,17.0,True,True,0,0,0,True,False
77,35,0,0,62.0,True,True,1,0,1,True,False
77,36,0,0,59.0,True,True,8,1,8,True,False
77,37,1,0,0.0,True,False,20,0,20,True,True
77,38,0,0,57.0,True,True,3,1,3,True,False
77,39,0,0,57.0,True,False,1,0,1,True,False
77,40,0,0,20.0,True,True,12,0,12,True,False
77,41,2,1,0.0,True,True,6,0,6,True,True
77,42,0,0,154.0,True,False,8,0,8,True,False
77,43,0,0,47.0,True,True,0,0,0,True,False
77,44,0,0,34.0,True,True,4,0,4,True,False
77,45,0,0,34.0,True,False,11,0,11,True,False
77,46,0,0,62.0,True,False,11,0,11,True,False
77,47,0,0,129.0,True,False,6,0,6,True,False
77,48,0,0,129.0,True,False,2,0,2,True,False
77,49,0,0,102.0,True,False,24,0,24,True,False
77,50,0,0,102.0,True,False,21,0,21,True,False
77,51,0,0,102.0,True,False,16,0,16,True,False
77,52,0,0,291.0,True,False,2,0,2,True,False
77,53,0,0,154.0,True,False,0,0,0,True,False
77,54,0,0,91.0,True,True,7,1,7,True,False
77,55,0,0,73.0,True,True,13,0,13,True,False
77,56,0,0,199.0,True,False,6,0,6,True,False
77,57,0,0,172.0,True,False,1,0,1,True,False
77,58,0,0,199.0,True,False,10,0,10,True,False
77,59,0,0,64.0,True,False,0,0,0,True,False
77,60,0,0,34.0,True,False,25,0,25,True,False
77,61,0,0,62.0,True,True,11,1,11,True,False
77,62,0,0,87.0,True,True,14,2,14,True,False
77,63,0,0,91.0,True,True,5,0,5,True,False
77,64,0,0,59.0,True,True,0,0,0,True,False
77,65,0,0,227.0,True,False,21,2,21,True,False
77,66,0,0,199.0,True,False,13,0,13,True,False
77,67,0,0,227.0,True,False,0,0,0,True,False
77,68,0,0,251.0,True,False,14,0,14,True,False
77,69,0,0,64.0,True,False,0,0,0,True,False
77,70,0,0,79.0,True,False,9,0,9,True,False
77,71,1,1,0.0,True,True,0,0,0,True,True
77,72,0,0,23.0,True,False,0,0,0,True,False
77,73,0,0,23.0,True,False,6,1,6,True,False
77,74,0,0,23.0,True,False,34,0,34,True,False
77,75,1,0,0.0,True,False,9,0,9,True,True
77,76,1,0,0.0,True,False,16,0,16,True,True
77,78,2,3,0.0,True,False,11,0,11,True,True
77,79,1,0,0.0,True,False,19,0,19,True,True
77,80,1,0,0.0,True,True,0,0,0,True,True
77,81,1,0,0.0,True,False,14,0,14,True,True
77,82,0,0,44.0,True,False,9,0,9,True,False
77,83,0,0,44.0,True,False,5,0,5,True,False
77,84,0,0,60.0,True,False,12,0,12,True,False
77,85,0,0,44.0,True,False,17,0,17,True,False
77,86,1,0,0.0,True,False,11,0,11,True,True
77,87,0,0,74.0,True,True,9,1,9,True,False
77,88,0,0,74.0,True,True,5,0,5,True,False
77,89,0,0,74.0,True,True,7,0,7,True,False
77,90,0,0,59.0,True,True,1,0,1,True,False
77,91,0,0,64.0,True,True,4,0,4,True,False
77,92,0,0,64.0,True,False,16,0,16,True,False
77,93,0,0,53.0,True,True,19,0,19,True,False
77,94,0,0,42.0,True,False,2,0,2,True,False
78,0,0,0,47.0,True,False,10,0,10,True,False
78,1,1,1,0.0,True,True,0,0,0,True,True
78,2,0,0,42.0,True,False,0,0,0,True,False
78,3,0,0,42.0,True,False,0,0,0,True,False
78,4,0,0,30.0,True,False,0,0,0,True,False
78,5,0,0,187.0,True,False,0,0,0,True,False
78,6,0,0,131.0,True,False,0,0,0,True,False
78,7,0,0,137.0,True,False,0,0,0,True,False
78,8,0,0,137.0,True,True,4,0,4,True,False
78,9,0,0,200.0,True,False,0,0,0,True,False
78,10,0,0,200.0,True,False,12,0,12,True,False
78,11,0,0,74.0,True,False,13,0,13,True,False
78,12,0,0,50.0,True,False,17,0,17,True,False
78,13,0,0,111.0,True,False,4,0,4,True,False
78,14,0,0,175.0,True,False,4,0,4,True,False
78,15,0,0,60.0,True,True,0,0,0,True,False
78,16,0,0,200.0,True,False,6,0,6,True,False
78,17,0,0,214.0,True,False,10,0,10,True,False
78,18,0,0,187.0,True,False,20,0,20,True,False
78,19,0,0,214.0,True,False,0,0,0,True,False
78,20,0,0,187.0,True,False,22,0,22,True,False
78,21,0,0,179.0,True,False,12,0,12,True,False
78,22,0,0,109.0,True,False,6,0,6,True,False
78,23,0,0,180.0,True,False,2,0,2,True,False
78,24,0,0,223.0,True,False,4,0,4,True,False
78,25,0,0,109.0,True,False,8,4,8,True,False
78,26,0,0,40.0,True,False,1,0,1,True,False
78,27,0,0,111.0,True,False,4,0,4,True,False
78,28,0,0,97.0,True,False,2,0,2,True,False
78,29,0,0,133.0,True,False,10,5,10,True,False
78,30,0,0,180.0,True,False,3,0,3,True,False
78,31,0,0,133.0,True,False,9,0,9,True,False
78,32,0,0,97.0,True,False,0,0,0,True,False
78,33,0,0,131.0,True,False,2,0,2,True,False
78,34,0,0,16.0,True,False,0,0,0,True,False
78,35,0,0,62.0,True,False,1,0,1,True,False
78,36,0,0,50.0,True,False,8,1,8,True,False
78,37,1,1,0.0,True,True,20,0,20,True,True
78,38,0,0,38.0,True,False,3,1,3,True,False
78,39,0,0,38.0,True,True,1,0,1,True,False
78,40,1,0,0.0,True,False,12,0,12,True,True
78,41,2,1,0.0,True,False,6,0,6,True,True
78,42,0,0,158.0,True,False,8,0,8,True,False
78,43,0,0,47.0,True,False,0,0,0,True,False
78,44,0,0,30.0,True,False,4,0,4,True,False
78,45,0,0,30.0,True,True,11,0,11,True,False
78,46,0,0,66.0,True,False,11,0,11,True,False
78,47,0,0,131.0,True,False,6,0,6,True,False
78,48,0,0,131.0,True,False,2,0,2,True,False
78,49,0,0,109.0,True,False,24,0,24,True,False
78,50,0,0,109.0,True,False,21,0,21,True,False
78,51,0,0,109.0,True,False,16,0,16,True,False
78,52,0,0,291.0,True,False,2,0,2,True,False
78,53,0,0,158.0,True,False,0,0,0,True,False
78,54,0,0,89.0,True,False,7,1,7,True,False
78,55,0,0,73.0,True,False,13,0,13,True,False
78,56,0,0,200.0,True,False,6,0,6,True,False
78,57,0,0,175.0,True,False,1,0,1,True,False
78,58,0,0,200.0,True,False,10,0,10,True,False
78,59,0,0,62.0,True,True,0,0,0,True,False
78,60,0,0,30.0,True,True,25,0,25,True,False
78,61,0,0,62.0,True,False,11,1,11,True,False
78,62,0,0,87.0,True,False,14,2,14,True,False
78,63,0,0,89.0,True,False,5,0,5,True,False
78,64,0,0,50.0,True,False,0,0,0,True,False
78,65,0,0,227.0,True,False,21,2,21,True,False
78,66,0,0,200.0,True,False,13,0,13,True,False
78,67,0,0,227.0,True,False,0,0,0,True,False
78,68,0,0,251.0,True,False,14,0,14,True,False
78,69,0,0,64.0,True,False,0,0,0,True,False
78,70,0,0,81.0,True,False,9,0,9,True,False
78,71,1,1,0.0,True,False,0,0,0,True,True
78,72,0,0,26.0,True,True,0,0,0,True,False
78,73,0,0,26.0,True,False,6,1,6,True,False
78,74,0,0,26.0,True,False,34,0,34,True,False
78,75,0,0,17.0,True,True,9,0,9,True,False
78,76,2,0,0.0,True,True,16,0,16,True,True
78,77,2,3,0.0,True,False,15,0,15,True,True
78,79,1,0,0.0,True,True,19,0,19,True,True
78,80,0,0,17.0,True,False,0,0,0,True,False
78,81,0,0,17.0,True,True,14,0,14,True,False
78,82,0,0,44.0,True,True,9,0,9,True,False
78,83,0,0,44.0,True,True,5,0,5,True,False
78,84,0,0,60.0,True,True,12,0,12,True,False
78,85,0,0,44.0,True,True,17,0,17,True,False
78,86,0,0,17.0,True,True,11,0,11,True,False
78,87,0,0,74.0,True,False,9,1,9,True,False
78,88,0,0,74.0,True,False,5,0,5,True,False
78,89,0,0,74.0,True,False,7,0,7,True,False
78,90,0,0,50.0,True,False,1,0,1,True,False
78,91,0,0,62.0,True,False,4,0,4,True,False
78,92,0,0,62.0,True,True,16,0,16,True,False
78,93,0,0,40.0,True,False,19,0,19,True,False
78,94,0,0,40.0,True,True,2,0,2,True,False
79,0,0,0,84.0,True,False,10,0,10,True,False
79,1,0,0,32.0,True,True,0,0,0,True,False
79,2,0,0,74.0,True,False,0,0,0,True,False
79,3,0,0,74.0,True,False,0,0,0,True,False
79,4,0,0,62.0,True,False,0,0,0,True,False
79,5,0,0,222.0,True,False,0,0,0,True,False
79,6,0,0,17.0,True,False,0,0,0,True,False
79,7,0,0,169.0,True,False,0,0,0,True,False
79,8,0,0,169.0,True,True,4,0,4,True,False
79,9,0,0,236.0,True,False,0,0,0,True,False
79,10,0,0,236.0,True,False,12,0,12,True,False
79,11,0,0,111.0,True,False,13,0,13,True,False
79,12,0,0,83.0,True,False,17,0,17,True,False
79,13,0,0,145.0,True,False,4,0,4,True,False
79,14,0,0,208.0,True,False,4,0,4,True,False
79,15,0,0,25.0,True,True,0,0,0,True,False
79,16,0,0,236.0,True,False,6,0,6,True,False
79,17,0,0,248.0,True,False,10,0,10,True,False
79,18,0,0,222.0,True,False,20,0,20,True,False
79,19,0,0,248.0,True,False,0,0,0,True,False
79,20,0,0,222.0,True,False,22,0,22,True,False
79,21,0,0,68.0,True,False,12,0,12,True,False
79,22,1,0,0.0,True,False,6,0,6,True,True
79,23,0,0,216.0,True,False,2,0,2,True,False
79,24,0,0,258.0,True,False,4,0,4,True,False
79,25,0,0,145.0,True,False,8,4,8,True,False
79,26,0,0,71.0,True,False,1,0,1,True,False
79,27,0,0,145.0,True,False,4,0,4,True,False
79,28,1,0,0.0,True,False,2,0,2,True,True
79,29,0,0,169.0,True,False,10,5,10,True,False
79,30,0,0,216.0,True,False,3,0,3,True,False
79,31,0,0,169.0,True,False,9,0,9,True,False
79,32,0,0,23.0,True,False,0,0,0,True,False
79,33,0,0,17.0,True,False,2,0,2,True,False
79,34,0,0,17.0,True,False,0,0,0,True,False
79,35,0,0,97.0,True,False,1,0,1,True,False
79,36,0,0,83.0,True,False,8,1,8,True,False
79,37,1,1,0.0,True,True,20,0,20,True,True
79,38,0,0,57.0,True,False,3,1,3,True,False
79,39,0,0,57.0,True,True,1,0,1,True,False
79,40,0,0,32.0,True,False,12,0,12,True,False
79,41,1,1,0.0,True,False,6,0,6,True,True
79,42,0,0,45.0,True,False,8,0,8,True,False
79,43,0,0,84.0,True,False,0,0,0,True,False
79,44,0,0,62.0,True,False,4,0,4,True,False
79,45,0,0,62.0,True,True,11,0,11,True,False
79,46,1,1,0.0,True,False,11,0,11,True,False
79,47,0,0,17.0,True,False,6,0,6,True,False
79,48,0,0,17.0,True,False,2,0,2,True,False
79,49,1,0,0.0,True,False,24,0,24,True,True
79,50,1,0,0.0,True,False,21,0,21,True,True
79,51,0,0,17.0,True,False,16,0,16,True,False
79,52,0,0,182.0,True,False,2,0,2,True,False
79,53,0,0,45.0,True,False,0,0,0,True,False
79,54,0,0,121.0,True,False,7,1,7,True,False
79,55,0,0,105.0,True,False,13,0,13,True,False
79,56,0,0,88.0,True,False,6,0,6,True,False
79,57,0,0,60.0,True,False,1,0,1,True,False
79,58,0,0,88.0,True,False,10,0,10,True,False
79,59,0,0,94.0,True,True,0,0,0,True,False
79,60,0,0,62.0,True,True,25,0,25,True,False
79,61,0,0,97.0,True,False,11,1,11,True,False
79,62,0,0,120.0,True,False,14,2,14,True,False
79,63,0,0,121.0,True,False,5,0,5,True,False
79,64,0,0,83.0,True,False,0,0,0,True,False
79,65,0,0,116.0,True,False,21,2,21,True,False
79,66,0,0,88.0,True,False,13,0,13,True,False
79,67,0,0,116.0,True,False,0,0,0,True,False
79,68,0,0,143.0,True,False,14,0,14,True,False
79,69,0,0,25.0,True,False,0,0,0,True,False
79,70,1,1,0.0,True,False,9,0,9,True,True
79,71,1,1,0.0,True,False,0,0,0,True,True
79,72,0,0,26.0,True,True,0,0,0,True,False
79,73,0,0,26.0,True,False,6,1,6,True,False
79,74,0,0,26.0,True,False,34,0,34,True,False
79,75,1,1,0.0,True,True,9,0,9,True,True
79,76,0,0,32.0,True,True,16,0,16,True,False
79,77,1,0,0.0,True,False,15,0,15,True,True
79,78,1,0,0.0,True,True,11,0,11,True,True
79,80,0,0,17.0,True,False,0,0,0,True,False
79,81,1,1,0.0,True,True,14,0,14,True,True
79,82,1,0,0.0,True,True,9,0,9,True,True
79,83,1,0,0.0,True,True,5,0,5,True,True
79,84,0,0,25.0,True,True,12,0,12,True,False
79,85,1,0,0.0,True,True,17,0,17,True,True
79,86,1,0,0.0,True,True,11,0,11,True,True
79,87,0,0,111.0,True,False,9,1,9,True,False
79,88,0,0,111.0,True,False,5,0,5,True,False
79,89,0,0,111.0,True,False,7,0,7,True,False
79,90,0,0,83.0,True,False,1,0,1,True,False
79,91,0,0,94.0,True,False,4,0,4,True,False
79,92,0,0,94.0,True,True,16,0,16,True,False
79,93,0,0,71.0,True,False,19,0,19,True,False
79,94,0,0,71.0,True,True,2,0,2,True,False
80,0,0,0,80.0,True,True,10,0,10,True,False
80,1,0,0,39.0,True,False,0,0,0,True,False
80,2,0,0,75.0,True,True,0,0,0,True,False
80,3,0,0,75.0,True,True,0,0,0,True,False
80,4,0,0,66.0,True,True,0,0,0,True,False
80,5,0,0,221.0,True,True,0,0,0,True,False
80,6,0,0,129.0,True,False,0,0,0,True,False
80,7,0,0,171.0,True,True,0,0,0,True,False
80,8,0,0,171.0,True,False,4,0,4,True,False
80,9,0,0,233.0,True,True,0,0,0,True,False
80,10,0,0,233.0,True,True,12,0,12,True,False
80,11,0,0,105.0,True,True,13,0,13,True,False
80,12,0,0,89.0,True,True,17,0,17,True,False
80,13,0,0,144.0,True,True,4,0,4,True,False
80,14,0,0,208.0,True,True,4,0,4,True,False
80,15,0,0,70.0,True,False,0,0,0,True,False
80,16,0,0,233.0,True,True,6,0,6,True,False
80,17,0,0,248.0,True,True,10,0,10,True,False
80,18,0,0,221.0,True,True,20,0,20,True,False
80,19,0,0,248.0,True,True,0,0,0,True,False
80,20,0,0,221.0,True,True,22,0,22,True,False
80,21,0,0,179.0,True,False,12,0,12,True,False
80,22,0,0,102.0,True,False,6,0,6,True,False
80,23,0,0,213.0,True,True,2,0,2,True,False
80,24,0,0,257.0,True,True,4,0,4,True,False
80,25,0,0,141.0,True,True,8,4,8,True,False
80,26,0,0,80.0,True,True,1,0,1,True,False
80,27,0,0,144.0,True,True,4,0,4,True,False
80,28,0,0,97.0,True,False,2,0,2,True,False
80,29,0,0,166.0,True,True,10,5,10,True,False
80,30,0,0,213.0,True,True,3,0,3,True,False
80,31,0,0,166.0,True,True,9,0,9,True,False
80,32,0,0,97.0,True,False,0,0,0,True,False
80,33,0,0,129.0,True,False,2,0,2,True,False
80,34,0,0,24.0,True,True,0,0,0,True,False
80,35,0,0,96.0,True,True,1,0,1,True,False
80,36,0,0,89.0,True,True,8,1,8,True,False
80,37,0,0,17.0,True,False,20,0,20,True,False
80,38,0,0,71.0,True,True,3,1,3,True,False
80,39,0,0,71.0,True,False,1,0,1,True,False
80,40,0,0,39.0,True,True,12,0,12,True,False
80,41,0,0,17.0,True,True,6,0,6,True,False
80,42,0,0,154.0,True,False,8,0,8,True,False
80,43,0,0,80.0,True,True,0,0,0,True,False
80,44,0,0,66.0,True,True,4,0,4,True,False
80,45,0,0,66.0,True,False,11,0,11,True,False
80,46,0,0,62.0,True,False,11,0,11,True,False
80,47,0,0,129.0,True,False,6,0,6,True,False
80,48,0,0,129.0,True,False,2,0,2,True,False
80,49,0,0,102.0,True,False,24,0,24,True,False
80,50,0,0,102.0,True,False,21,0,21,True,False
80,51,0,0,102.0,True,False,16,0,16,True,False
80,52,0,0,292.0,True,False,2,0,2,True,False
80,53,0,0,154.0,True,False,0,0,0,True,False
80,54,0,0,124.0,True,True,7,1,7,True,False
80,55,0,0,106.0,True,True,13,0,13,True,False
80,56,0,0,199.0,True,False,6,0,6,True,False
80,57,0,0,172.0,True,False,1,0,1,True,False
80,58,0,0,199.0,True,False,10,0,10,True,False
80,59,0,0,97.0,True,False,0,0,0,True,False
80,60,0,0,66.0,True,False,25,0,25,True,False
